Column1|name|pos|team|overallRank|positionRank|passAtt|passComp|passIncomp|passYds|passTds|passInt|rushAtt|rushYds|rushTds|rec|recYds|recTds|returnTds|twoPts|fumbles|cost|risk|sdPts|sdPick|passAttPts|passCompPts|passIncompPts|passYdsPts|passTdsPts|passIntPts|rushAttPts|rushYdsPts|rushTdsPts|recPts|recYdsPts|recTdsPts|twoPtsPts|fumblesPts|projectedPts|upside|projectedCost|
1|Peyton Manning|QB|DEN|1|1|640.0000333|432.0000894|207.1999811|5125|43.99994617|12.00002512|24.2205632|-0.500061761|0.819985864|0|0|0|0|1|4.249953306|48|3.861111529|18.14365925|8.4|0|0|0|205|175.9997847|-24.00005023|0|-0.050006176|4.919915183|0|0|0|2|-8.499906613|355.3697368|373.5133961|53|
2|Aaron Rodgers|QB|GB|3|3|553.525|365|186.6855797|4516.340038|35.50004685|9.99993811|48.99995908|221.9999773|1.999969133|0|0|0|0|0.8|3.25|38.7|3.48753607|15.8484448|6.9|0|0|0|180.6536015|142.0001874|-19.99987622|0|22.19999773|11.9998148|0|0|0|1.6|-6.5|331.9537252|347.80217|43|
3|Drew Brees|QB|NO|2|2|639.0000452|423.9999509|213.975|5002.499999|38.45004037|14.26997424|24.875|45.99995122|1.000017222|0|0|0|0|1|2.459981867|41.7|3.237638706|13.14825418|6.6|0|0|0|200.1|153.8001615|-28.53994847|0|4.599995122|6.000103331|0|0|0|2|-4.919963733|333.0403477|346.1886019|46|
4|Andrew Luck|QB|IND|4|4|595.045827|365.4499637|230.3750511|4317.499965|27.50002905|11.99994411|61.25384288|322|3.000053847|0|0|0|0|1|3.067729347|5.6|4.102002478|19.23821451|9.6|0|0|0|172.6999986|110.0001162|-23.99988821|0|32.2|18.00032308|0|0|0|2|-6.135458694|304.765091|324.0033055|7|
5|Jamaal Charles|RB|KC|16|1|0.08|0|0.07|0|0|0|257.15|1258.099959|9.999956558|67.29997465|587.4999326|3.99993847|0|0|2.499943956|64.8|3.248193323|22.39136864|1.1|0|0|0|0|0|0|0|125.8099959|59.99973935|0|58.74999326|23.99963082|0|-4.999887913|263.5594714|285.9508401|72|
6|Nick Foles|QB|PHI|6|6|522.4875|330.57|187.4021604|4095.5|28.50006149|11.49993526|62.75995762|249.5000254|2.499940512|0|0|0|0|0.8|3.699977663|3.5|4.102309731|11.95567585|14|0|0|0|163.82|114.0002459|-22.99987053|0|24.95000254|14.99964307|0|0|0|1.6|-7.399955326|288.9700657|300.9257416|4|
7|Matthew Stafford|QB|DET|5|5|641.1951883|387.4999751|255.5590374|4729.5|31.49993773|17.35000584|32.00003952|85.49997939|1.470031763|0|0|0|0|1|3.500015762|10.1|4.046318339|21.34106113|7.9|0|0|0|189.18|125.9997509|-34.70001169|0|8.549997939|8.820190579|0|0|0|2|-7.000031525|292.8498962|314.1909573|12|
8|Cam Newton|QB|CAR|7|7|477.8465722|288.9999858|188.162636|3457|22.40000978|13.49998421|105.7449915|580.0000228|5.499917264|0|0|0|0|0.6|2.655790786|8.3|5.2140309|9.121221967|24.3|0|0|0|138.28|89.6000391|-26.99996843|0|58.00000228|32.99950358|0|0|0|1.2|-5.311581572|287.767995|296.8892169|10|
9|Colin Kaepernick|QB|SF|9|9|470.0000427|278.5000636|188.2943528|3544.5|23.79996342|10.66997861|88.49997664|495.5|4.000029137|0|0|0|0|0.6|3.000036494|2.1|4.940176524|16.71304467|17.6|0|0|0|141.78|95.19985369|-21.33995721|0|49.55|24.00017482|0|0|0|1.2|-6.000072989|284.3899983|301.103043|3|
10|Robert Griffin III|QB|WAS|8|8|494.9|303.7499736|189.9999328|3731.5|23|12.5|94.3336268|546|3.499979611|0|0|0|0|1.15|3.910149597|4.9|4.981664951|14.09738584|19.5|0|0|0|149.26|92|-25|0|54.6|20.99987767|0|0|0|2.3|-7.820299194|286.3395785|300.4369643|6|
11|Russell Wilson|QB|SEA|12|12|440.0757023|280.1975|159.5000219|3531.44|25.50001898|10.20000455|87.5883645|476.5699615|2.729976691|0|0|0|0|0|3.500053547|2.1|9.490610015|75.093405|17.5|0|0|0|141.2576|102.0000759|-20.40000909|0|47.65699615|16.37986015|0|0|0|0|-7.000107094|279.894416|354.987821|3|
12|Tom Brady|QB|NE|11|11|627.9999846|391.1629009|233.7271746|4463.5|30.00003701|11.49996916|29.04828344|32.49991837|1.469982034|0|0|0|0|0|3.499963666|4.3|8.324884832|73.75933977|9.3|0|0|0|178.54|120.000148|-22.99993832|0|3.249991837|8.819892202|0|0|0|0|-6.999927333|280.6101664|354.3695062|5|
13|Calvin Johnson|WR|DET|25|1|0.01|0|0.01|0|0|0|0|0|0|94.49998623|1564.90994|11.9999609|0|0.3|1.000000841|61|2.709290856|15.33146189|1.2|0|0|0|0|0|0|0|0|0|0|156.490994|71.99976538|0.6|-2.000001682|227.0907577|242.4222196|68|
14|LeSean McCoy|RB|PHI|18|2|0.31|0|0.26|0|0|0|292.2199351|1425.000053|9.999922227|45.22|412|2.400058832|0|1.05|2.000050546|64.9|3.274306018|23.05663759|0.9|0|0|0|0|0|0|0|142.5000053|59.99953336|0|41.2|14.40035299|2.1|-4.000101091|256.1997906|279.2564282|72|
15|Matt Ryan|QB|ATL|10|10|636.4999826|418.5|219|4639.5|29.00004463|14.68495047|24.91647535|73.5000416|0.999955549|0|0|0|0|0.7|2.999979111|5.5|4.196721582|13.66031345|13.7|0|0|0|185.58|116.0001785|-29.36990094|0|7.35000416|5.999733291|0|0|0|1.4|-5.999958222|280.9600568|294.6203703|7|
16|Tony Romo|QB|DAL|13|13|598.0704171|380.25|219.155|4432|30.76125185|14.49993479|23.42446762|43.49995037|0.950065547|0|0|0|0|0.7|2.250010805|2.5|8.751226249|71.43035096|14|0|0|0|177.28|123.0450074|-28.99986959|0|4.349995037|5.700393282|0|0|0|1.4|-4.50002161|278.2755045|349.7058555|3|
17|Philip Rivers|QB|SD|14|14|554.51|364.4718191|187.5149907|4333.5|29.49995108|13.11189635|27.0572216|47.34727774|0.632781537|0|0|0|0|0.7|3.535018899|1.6|9.336275862|68.15092478|20.5|0|0|0|173.34|117.9998043|-26.2237927|0|4.734727774|3.796689222|0|0|0|1.4|-7.070037799|267.9773908|336.1283156|2|
18|Demaryius Thomas|WR|DEN|30|2|0.02|0|0.02|0|0|0|0|0|0|93.99996405|1423|12.50005615|0|0.2|0.999931546|56.7|3.158058414|19.91343907|1.9|0|0|0|0|0|0|0|0|0|0|142.3|75.00033693|0.4|-1.999863092|215.7004738|235.6139129|63|
19|Matt Forte|RB|CHI|23|4|0.1|0|0.08|0|0|0|274.6999998|1248.4|8.000053041|65.98995996|531.5000355|2.500030269|0|1.05|2.099913017|60.9|2.740832967|15.40378434|1.4|0|0|0|0|0|0|0|124.84|48.00031824|0|53.15000355|15.00018162|2.1|-4.199826034|238.8906774|254.2944617|67|
20|Adrian Peterson|RB|MIN|21|3|0.01|0|0.01|0|0|0|301.5500342|1416|11.50001175|40.49998565|270|1.499999906|0|1|3|62.9|2.618643969|14.33739667|1.1|0|0|0|0|0|0|0|141.6|69.00007052|0|27|8.999999434|2|-6|242.60007|256.9374666|70|
21|Jay Cutler|QB|CHI|15|15|554.9557166|343.7800231|210.11|4090.65|28.50999212|15.14996609|33.88048416|168.0000468|1.000025839|0|0|0|0|1.175|3.700077839|2|8.981033004|69.07107197|17.2|0|0|0|163.626|114.0399685|-30.29993218|0|16.80000468|6.000155033|0|0|0|2.35|-7.400155677|265.1160403|334.1871123|3|
22|Ben Roethlisberger|QB|PIT|17|16|568.2|356.775|209.125|4135.2|26.9999347|13.27517587|28.4999981|99.00000685|1.000021058|0|0|0|0|1|4.000026356|1.3|9.141743914|67.15264633|19.6|0|0|0|165.408|107.9997388|-26.55035174|0|9.900000685|6.000126351|0|0|0|2|-8.000052712|256.7574614|323.9101077|2|
23|Dez Bryant|WR|DAL|37|3|0.04|0|0.03|0|0|0|1.000012291|5.000021851|0|95.99998761|1343.5|11.99993987|0|0|1.249956953|53.6|3.539703058|23.80229868|2.5|0|0|0|0|0|0|0|0.500002185|0|0|134.35|71.99963923|0|-2.499913906|204.3497275|228.1520262|54|
24|Alex Smith|QB|KC|19|17|530.019653|320.125|208.8221902|3535.170611|22.99999109|10.00002725|63.54500493|332.75|1.499973846|0|0|0|0|0.6|3.75000079|1.3|8.897900109|65.85471291|18.5|0|0|0|141.4068244|91.99996434|-20.0000545|0|33.275|8.999843074|0|0|0|1.2|-7.500001581|249.3815758|315.2362887|2|
25|Eddie Lacy|RB|GB|27|5|0|0|0|0|0|0|288.4999863|1273.00001|10.65005614|40.00000155|293.0000337|1.000049196|0|0.2|1.449956571|61|2.889412435|17.30459618|1.4|0|0|0|0|0|0|0|127.300001|63.90033683|0|29.30000337|6.000295174|0.4|-2.899913143|224.0007233|241.3053194|68|
26|Andy Dalton|QB|CIN|20|18|534.6651312|329.9999506|205.0039936|3819.75|27.49999514|16.49994044|52.24708772|155.3011509|1.500066613|0|0|0|0|0|3.000019474|1.2|9.108951302|64.58030227|20.9|0|0|0|152.79|109.9999806|-32.99988089|0|15.53011509|9.000399677|0|0|0|0|-6.000038948|248.3205755|312.9008778|2|
27|A.J. Green|WR|CIN|41|4|0.04|0|0.04|0|0|0|0|11.51209641|0|92.99993879|1339|10.50001753|0|0|0.964610394|51.3|2.834547705|13.62187047|3.2|0|0|0|0|0|0|0|1.151209641|0|0|133.9|63.00010517|0|-1.929220789|196.122094|209.7439645|52|
28|Julio Jones|WR|ATL|43|5|0.06|0|0.06|0|0|0|2.000008647|15.9389703|0|92.05002897|1347.499986|9.6308729|0|0|1.000022664|41.5|2.730911343|11.13681524|3.9|0|0|0|0|0|0|0|1.59389703|0|0|134.7499986|57.7852374|0|-2.000045329|192.1290877|203.265903|42|
29|Brandon Marshall|WR|CHI|46|6|0.02|0|0.02|0|0|0|0|0|0|99.99999494|1282.55|10.5000168|0|0.3|0.946915592|46.8|2.484572459|10.13816485|2.6|0|0|0|0|0|0|0|0|0|0|128.255|63.00010077|0.6|-1.893831183|189.9612696|200.0994344|47|
30|Ryan Tannehill|QB|MIA|22|19|560.000032|337.4951146|221.8095238|3868.55|23.49995532|15.81109104|42.00004986|208.6834476|1.499983069|0|0|0|0|0|3.812870175|1|9.145297162|63.22366599|22|0|0|0|154.742|93.99982129|-31.62218207|0|20.86834476|8.999898412|0|0|0|0|-7.62574035|239.362142|302.585808|2|
31|Jimmy Graham|TE|NO|44|1|0|0|0|0|0|0|0|0|0|88.00002899|1162.650047|12.65168101|0|0|0.685|58.8|3.359973495|21.66857798|2.4|0|0|0|0|0|0|0|0|0|0|116.2650047|75.91008606|0|-1.37|190.8050908|212.4736687|59|
32|Jordy Nelson|WR|GB|49|7|0.02|0|0.02|0|0|0|0|0|0|82.83006038|1280.00001|9.955069255|0|0|0.749955016|38.2|2.464983361|6.906728544|4.4|0|0|0|0|0|0|0|0|0|0|128.000001|59.73041553|0|-1.499910033|186.2305065|193.1372351|39|
33|Antonio Brown|WR|PIT|51|9|0.1|0|0.01|0|0|0|5.999982577|29.92659744|0|100.5000523|1322.200014|7.999961114|0.5|0|0.999959673|37.2|2.572842792|8.286599443|4.4|0|0|0|0|0|0|0|2.992659744|0|0|132.2200014|47.99976669|0|-1.999919346|184.2125085|192.499108|38|
34|Alshon Jeffery|WR|CHI|50|8|0.02|0|0|0|0|0|11.00003651|73.49996883|0.705027152|83.50008408|1275.18|7.999930333|0|0.2|1.345078316|38.5|2.942139231|11.68628245|5.2|0|0|0|0|0|0|0|7.349996883|4.23016291|0|127.518|47.999582|0.4|-2.690156633|184.8075852|196.4938676|39|
35|DeMarco Murray|RB|DAL|35|8|0.09|0|0.09|0|0|0|232.0000437|1117.999924|8.500054824|54.99995401|390|1.500044946|0|0.2|2.049929821|43.8|4.048257318|26.49951586|4.8|0|0|0|0|0|0|0|111.7999924|51.00032894|0|39|9.000269679|0.4|-4.099859642|207.1007314|233.6002472|44|
36|Marshawn Lynch|RB|SEA|32|6|0.21|0|0.09|0|0|0|275.4999847|1192.5|10.4450464|28.50001838|236.5000001|1.499987337|0|0|2.199952905|56.3|3.39989798|19.69531757|3.9|0|0|0|0|0|0|0|119.25|62.6702784|0|23.65000001|8.99992402|0|-4.399905811|210.1702966|229.8656142|62|
37|Montee Ball|RB|DEN|33|7|0.03|0|0.02|0|0|0|251|1152.99997|9.77924154|43.49999428|315.5|1.250058687|0|0|2.5|52|3.325754719|19.57479341|3.4|0|0|0|0|0|0|0|115.299997|58.67544924|0|31.55|7.500352125|0|-5|208.0257983|227.6005918|58|
38|Carson Palmer|QB|ARI|24|20|568.0495298|353.5000751|214.625|4183.25|25.49993345|18.99997408|21.34899107|15.62598306|0.759719589|0|0|0|0|0|3.64996131|1|8.565025188|61.43056471|18.6|0|0|0|167.33|101.9997338|-37.99994815|0|1.562598306|4.558317534|0|0|0|0|-7.29992262|230.1507789|291.5813436|2|
39|Joe Flacco|QB|BAL|26|21|575.205|340.0000916|230.7904624|3896.25|22.99999618|16.00004163|31.40589482|84.99996842|0.99995585|0|0|0|0|0.6|3.500059521|1.3|7.761007835|58.4310523|14.2|0|0|0|155.85|91.99998471|-32.00008326|0|8.499996842|5.999735099|0|0|0|1.2|-7.000119042|224.5495143|282.9805666|2|
40|Le'Veon Bell|RB|PIT|40|11|0.22|0|0.16|0|0|0|265.0000538|1063.25|7.499928258|47.60005766|387.9999889|1.499990722|0|0.2|1.500015455|39|6.535024161|52.51724982|8.3|0|0|0|0|0|0|0|106.325|44.99956955|0|38.79999889|8.999944333|0.4|-3.000030911|196.5244819|249.0417317|39|
41|Arian Foster|RB|HOU|39|10|0|0|0|0|0|0|253.6878432|1096.419051|7.5|46.40005087|344.1958453|1.605069394|0|1|2.000064391|42.3|6.978307222|52.55781995|11.7|0|0|0|0|0|0|0|109.6419051|45|0|34.41958453|9.630416364|2|-4.000128783|196.6917772|249.2495971|43|
42|Randall Cobb|WR|GB|55|10|0.05|0|0.05|0|0|0|8.499963328|79.55602003|0.649940211|85.49994976|1161.74|8.000043923|0.2|0|1.000094173|33|3.354581996|18.94997803|4|0|0|0|0|0|0|0|7.955602003|3.899641269|0|116.174|48.00026354|0|-2.000188345|175.2293185|194.1792965|33|
43|Doug Martin|RB|TB|38|9|0.175|0|0.095|0|0|0|276.8499246|1162.500023|7.49997763|39.78492425|306.65|1.499992279|0|0.2|2.000010175|25.5|3.496235187|16.78774253|6.4|0|0|0|0|0|0|0|116.2500023|44.99986578|0|30.665|8.999953672|0.4|-4.000020349|197.3148014|214.1025439|26|
44|Sam Bradford|QB|STL|29|23|0|0|0|3638.610812|22.975|12.87415803|0|103.5084172|0|0|0|0|0|0|2.595|1.3|17.56373094|97.90060776|NA|0|0|0|145.5444325|91.9|-25.74831607|0|10.35084172|0|0|0|0|0|-5.19|216.8569581|314.7575659|2|
45|Vincent Jackson|WR|TB|59|11|0.07|0|0.05|0|0|0|0.999913966|7.499968067|0|76.49997647|1255.252311|7.572836988|0|0.2|0.968789086|29.2|6.22513519|53.18961201|5.5|0|0|0|0|0|0|0|0.749996807|0|0|125.5252311|45.43702193|0.4|-1.937578171|170.1746717|223.3642837|30|
46|Giovani Bernard|RB|CIN|45|12|0.01|0|0.01|0|0|0|215.1999367|936.5000018|5.999947624|57.90494621|501.6|2.500033007|0|0|2.399994782|39|3.450316597|18.68431894|4.9|0|0|0|0|0|0|0|93.65000018|35.99968574|0|50.16|15.00019804|0|-4.799989564|190.0098944|208.6942133|39|
47|Eli Manning|QB|NYG|28|22|553.025|329.9|221.1771925|3952.5|24.1423936|17.99999021|20.97738568|32.10722125|0.645064866|0|0|0|0|0|2.754980978|1.1|8.259005687|58.5091952|18|0|0|0|158.1|96.56957439|-35.99998042|0|3.210722125|3.870389195|0|0|0|0|-5.509961956|220.2407433|278.7499385|2|
48|Jake Locker|QB|TEN|31|24|433.125|255.4|177.075|3128|18.11728742|12.49997508|49.03891186|312.7858739|2.49998055|0|0|0|0|0|3.01875|1|9.078504721|68.82763622|18.1|0|0|0|125.12|72.4691497|-24.99995016|0|31.27858739|14.9998833|0|0|0|0|-6.0375|212.8301702|281.6578065|2|
49|Andre Johnson|WR|HOU|64|12|0.335|0|0.215|0|0|0|0|0|0|95.4999735|1260.075|5.9999422|0|0.2|0.93806819|19.2|5.697458218|42.29887778|8|0|0|0|0|0|0|0|0|0|0|126.0075|35.9996532|0.4|-1.876136381|160.5310168|202.8298946|20|
50|Josh McCown|QB|TB|34|25|451.35|271.25|178.575|3427|21.31421622|12.99999559|28.00005331|119.25|1.150052949|0|0|0|0|0|3.95994899|1.1|9.167690632|62.682143|22.5|0|0|0|137.08|85.25686487|-25.99999118|0|11.925|6.900317697|0|0|0|0|-7.91989798|207.2422934|269.9244364|2|
51|Andre Ellington|RB|ARI|54|15|0.02|0|0.02|0|0|0|196.05|964.0000366|4.999940939|51.55003272|449.941456|1.990062445|0|0|1.500023995|35.4|6.183087067|48.67724267|7.9|0|0|0|0|0|0|0|96.40000366|29.99964564|0|44.9941456|11.94037467|0|-3.000047991|180.3341216|229.0113642|36|
52|Keenan Allen|WR|SD|66|13|0.05|0|0.05|0|0|0|0|0|0|79.00001569|1122.500007|8.0500486|0.2|0|1.000063636|35.2|5.513688184|42.10068532|6.7|0|0|0|0|0|0|0|0|0|0|112.2500007|48.3002916|0|-2.000127273|159.750165|201.8508503|36|
53|EJ Manuel|QB|BUF|36|26|477.975|281.4127695|197.2809332|3201.725|17.34000678|14.00006258|75.75|284.75|2.360038259|0|0|0|0|0.5|4.127593381|1|8.246983646|56.53377706|19.1|0|0|0|128.069|69.36002712|-28.00012516|0|28.475|14.16022955|0|0|0|1|-8.255186762|204.8089448|261.3427218|1|
54|Zac Stacy|RB|STL|52|14|0.07|0|0.06|0|0|0|274.9155169|1115.738773|8.45006952|30.87002349|189.7619442|0.999965085|0|0|2.000003948|33.9|5.867582597|47.95295184|5.9|0|0|0|0|0|0|0|111.5738773|50.70041712|0|18.97619442|5.999790508|0|-4.000007897|183.2502715|231.2032233|34|
55|Alfred Morris|RB|WAS|48|13|0|0|0|0|0|0|269.225|1250.35|8.999949957|12.00003216|89.97990502|0.670056777|0|0.2|3.000018471|33.2|6.321068277|52.76089062|6.5|0|0|0|0|0|0|0|125.035|53.99969974|0|8.997990502|4.02034066|0.4|-6.000036941|186.452994|239.2138846|34|
56|Victor Cruz|WR|NYG|68|14|0.02|0|0.02|0|0|0|0|0|0|86.49998963|1162.7|7.000023015|0|0|0.849998859|27.4|5.796597611|41.74557384|9.1|0|0|0|0|0|0|0|0|0|0|116.27|42.00013809|0|-1.699997717|156.5701404|198.3157142|25|
57|Larry Fitzgerald|WR|ARI|70|15|0.12|0|0.07|0|0|0|1.5|7.500059021|0|84.49998906|1059.2|8.150009752|0|0.2|0.849986914|23.6|5.678523234|42.0566381|8|0|0|0|0|0|0|0|0.750005902|0|0|105.92|48.90005851|0.4|-1.699973829|154.2700906|196.3267287|22|
58|Roddy White|WR|ATL|74|18|0.03|0|0.03|0|0|0|0|0|0|85.50003614|1111.111213|7.000020623|0|0|1.00507966|20.3|6.092754713|41.89114612|11.3|0|0|0|0|0|0|0|0|0|0|111.1111213|42.00012374|0|-2.01015932|151.1010857|192.9922319|19|
59|Pierre Garcon|WR|WAS|78|20|0.14|0|0.1|0|0|0|1.645040947|12.25006773|0|90.5|1132.815|6.000016569|0|0|0.914948902|18.5|5.517308984|39.16617865|8.5|0|0|0|0|0|0|0|1.225006773|0|0|113.2815|36.00009942|0|-1.829897805|148.6767084|187.842887|17|
60|Michael Crabtree|WR|SF|77|19|0.04|0|0.04|0|0|0|0|8.912027935|0|77.94997795|1090.998762|6.943727426|0|0|0.999916379|9.3|6.335328107|41.68241267|13.3|0|0|0|0|0|0|0|0.891202794|0|0|109.0998762|41.66236455|0|-1.999832757|149.6536108|191.3360234|9|
61|Reggie Bush|RB|DET|60|18|0.02|0|0|0|0|0|188.7641393|841.875|4.5|50.50001718|456|2.499960605|0|0|2.500040871|10.9|6.379993125|46.39386211|10.8|0|0|0|0|0|0|0|84.1875|27|0|45.6|14.99976363|0|-5.000081742|166.7871819|213.181044|11|
62|Geno Smith|QB|NYJ|42|27|434.25|254.0503161|180.6|2955.75|15.99998514|14.49996664|58.51199129|297.9999451|3.099980178|0|0|0|0|0|3.834962484|1|8.211743183|54.75812498|19.9|0|0|0|118.23|63.99994054|-28.99993328|0|29.79999451|18.59988107|0|0|0|0|-7.669924967|193.9599579|248.7180828|1|
63|Percy Harvin|WR|SEA|71|16|0.11|0|0.11|0|0|0|16.27775953|117.3746519|1.000060756|70.84555176|944.3972677|6.499995098|0.5|0|0.750062323|13.4|7.450997506|52.80900195|15.2|0|0|0|0|0|0|0|11.73746519|6.000364533|0|94.43972677|38.99997059|0|-1.500124646|152.6774024|205.4864044|13|
64|Toby Gerhart|RB|JAC|58|17|0|0|0|0|0|0|250.1247667|1004.1825|6.825039568|37.00006024|275.9999821|1.00007388|0|0|2.23533771|22.7|6.078781043|47.01162819|8.1|0|0|0|0|0|0|0|100.41825|40.95023741|0|27.59999821|6.000443277|0|-4.470675419|170.4982535|217.5098817|23|
65|Cordarrelle Patterson|WR|MIN|72|17|0.01|0|0.01|0|0|0|12.04000078|104.100063|1.27496936|73|936.25|6.499997036|0.5|0|0.65|11.7|5.911172307|42.21774522|9.7|0|0|0|0|0|0|0|10.4100063|7.649816157|0|93.625|38.99998222|0|-1.3|152.3848047|194.6025499|11|
66|Michael Floyd|WR|ARI|80|21|0.05|0|0.05|0|0|0|0|0|0|73.50005915|1095.081794|6.659950732|0|0|0.825051257|9.2|5.50143274|38.13506227|9|0|0|0|0|0|0|0|0|0|0|109.5081794|39.95970439|0|-1.650102514|147.8177813|185.9528435|9|
67|Ryan Mathews|RB|SD|57|16|0.08|0|0.03|0|0|0|254.4999814|1099.219491|6.499975191|26.99993067|198.0000086|1.000042642|0|0.2|1.999920042|23.1|6.016358268|45.55063272|8.5|0|0|0|0|0|0|0|109.9219491|38.99985114|0|19.80000086|6.000255851|0.4|-3.999840085|171.1222169|216.6728496|24|
68|Julius Thomas|TE|DEN|76|2|0|0|0|0|0|0|0|0|0|73.50001095|893.8999385|10.44993769|0|0|0.800056112|28.2|3.622566902|16.08551158|7.8|0|0|0|0|0|0|0|0|0|0|89.38999385|62.69962615|0|-1.600112224|150.4895078|166.5750194|26|
69|Shaun Hill|QB|STL|47|28|447.4999965|269.0000232|177.0000831|3208.300025|18.54992384|13.50000813|29.50003942|99.50005629|1.000029359|0|0|0|0|0|1.999981925|1|9.704143062|79.6468005|16.4|0|0|0|128.332001|74.19969535|-27.00001625|0|9.950005629|6.000176155|0|0|0|0|-3.999963851|187.481898|267.1286985|1|
70|DeSean Jackson|WR|WAS|83|22|0|0|0|0|0|0|3.000077255|18.50001765|0|65.00002539|1018.317395|7.000030208|0.2|0|0.925041945|8.9|5.842892915|37.86659787|11.8|0|0|0|0|0|0|0|1.850001765|0|0|101.8317395|42.00018125|0|-1.85008389|145.0318386|182.8984365|9|
71|Rashad Jennings|RB|NYG|62|20|0|0|0|0|0|0|208.1999885|887.015|6.404764862|43.09994114|324|1.49997242|0|0|2.363283939|13.5|6.406238581|42.7551885|13.2|0|0|0|0|0|0|0|88.7015|38.42858917|0|32.4|8.99983452|0|-4.726567877|163.8033558|206.5585443|14|
72|Frank Gore|RB|SF|61|19|0.09|0|0.07|0|0|0|243.1047808|1022.215277|7.739954817|17.49993318|147.1313998|0.914649386|0|0|1.547920047|6.4|5.789713706|43.97592851|7.7|0|0|0|0|0|0|0|102.2215277|46.4397289|0|14.71313998|5.487896318|0|-3.095840094|165.7664528|209.7423814|7|
73|Rob Gronkowski|TE|NE|81|3|0|0|0|0|0|0|0|0|0|68.59995413|926.9999689|8.99993661|0|0|0.743979366|15.7|4.692357518|22.31952186|12.3|0|0|0|0|0|0|0|0|0|0|92.69999689|53.99961966|0|-1.487958731|145.2116578|167.5311797|15|
74|C.J. Spiller|RB|BUF|63|21|0.25|0|0.1|0|0|0|207.75|987.865|5.000075238|37.49992384|285.0000337|1.49997044|0|0|2.35149803|23.5|6.378009315|43.88445911|12.3|0|0|0|0|0|0|0|98.7865|30.00045143|0|28.50000337|8.999822642|0|-4.702996059|161.5837814|205.4682405|24|
75|Joique Bell|RB|DET|67|22|0.09|0|0.09|0|0|0|172.4153375|726.25|6.535046697|46.50000924|414.9999809|1.499965322|0|0|2.434953293|4.6|6.220572396|43.19514445|11.5|0|0|0|0|0|0|0|72.625|39.21028018|0|41.49999809|8.99979193|0|-4.869906587|157.4651636|200.6603081|5|
76|Torrey Smith|WR|BAL|86|23|0.02|0|0|0|0|0|1.500042423|11.99998824|0|64|1043.507263|5.999927244|0|0|0.750030891|4.5|5.526205608|36.79597158|10|0|0|0|0|0|0|0|1.199998824|0|0|104.3507263|35.99956346|0|-1.500061783|140.0502268|176.8461984|5|
77|Ryan Fitzpatrick|QB|HOU|53|29|430.75|268.475|168.7370897|3090.75|16.7500273|14.59121888|35.9212195|187.3284144|1.499912337|0|0|0|0|0.4|3.538318333|1|7.812495122|55.61210805|16.3|0|0|0|123.63|67.00010921|-29.18243776|0|18.73284144|8.999474024|0|0|0|0.8|-7.076636666|182.9033503|238.5154583|1|
78|Marques Colston|WR|NO|87|24|0.03|0|0.03|0|0|0|0|0|0|75.49995919|996.5|6.925010756|0|0|0.999951846|2.3|6.265214736|38.30141227|14.8|0|0|0|0|0|0|0|0|0|0|99.65|41.55006453|0|-1.999903693|139.2001608|177.5015731|3|
79|Chris Johnson|RB|NYJ|69|23|0.15|0|0.08|0|0|0|221.2038107|912.3367718|5.499982805|35.49999749|270.0937096|1.500039588|0|0|2.299941237|2.9|6.567122274|44.31660644|13.5|0|0|0|0|0|0|0|91.23367718|32.99989683|0|27.00937096|9.000237531|0|-4.599882473|155.6433|199.9599065|3|
80|Mike Wallace|WR|MIA|88|25|0.175|0|0.075|0|0|0|3.213656193|26.00003015|0|73.35008197|989.25|5.999974009|0|0|0.750019013|2.2|5.777162342|35.70087868|12.6|0|0|0|0|0|0|0|2.600003015|0|0|98.925|35.99984405|0|-1.500038027|136.024809|171.7256877|2|
81|Johnny Manziel|QB|CLE|56|30|387.4500336|223.25|158.1|2513.499959|13.79992422|13.65003631|65.50303834|341.0000285|2.750017099|0|0|0|0|0.4|2.500039166|1.5|11.40881645|81.41729449|28.5|0|0|0|100.5399984|55.19969687|-27.30007261|0|34.10000285|16.5001026|0|0|0|0.8|-5.000078332|174.8396497|256.2569442|2|
82|Ray Rice|RB|BAL|73|24|0.04|0|0|0|0|0|198.1747662|800.5|5.499985834|47.94990782|337.7747596|1.50001701|0|0.1|2.000046368|3.8|6.979462263|41.14608778|18.6|0|0|0|0|0|0|0|80.05|32.99991501|0|33.77747596|9.000102059|0.2|-4.000092736|152.0274003|193.1734881|4|
83|Shane Vereen|RB|NE|82|27|0.045|0|0|0|0|0|112.25|501|3.291759717|64.00001453|573.3|3.49997113|0|0|1.5043341|4.4|6.340177471|44.0628738|11.9|0|0|0|0|0|0|0|50.1|19.7505583|0|57.33|20.99982678|0|-3.008668201|145.1717169|189.2345907|4|
84|Emmanuel Sanders|WR|DEN|89|26|0.045|0|0.035|0|0|0|1.000044535|10.3431189|0|73.00003611|946.225|7|0|0|1.125|1.9|6.288975574|36.78377285|15.9|0|0|0|0|0|0|0|1.03431189|0|0|94.6225|42|0|-2.25|135.4068119|172.1905847|2|
85|T.Y. Hilton|WR|IND|90|27|0.02|0|0.02|0|0|0|2.500093783|14.99992762|0|69.53502298|965.15|5.999989854|0.3|0|0.750019013|5|6.622459977|39.89090569|16.6|0|0|0|0|0|0|0|1.499992762|0|0|96.515|35.99993912|0|-1.500038027|134.3148939|174.2057995|5|
